id,room_type,price,latitude,longitude
1901306,Entire home/apt,51,40.41015,-3.70218
1910871,Entire home/apt,157,40.41142,-3.71047
1917537,Private room,31,40.4253,-3.69801
1917909,Entire home/apt,88,40.41367,-3.69494
1919606,Private room,39,40.42326,-3.70261
1921468,Private room,49,40.42354,-3.70317
1926546,Entire home/apt,69,40.41209,-3.70278
1928544,Private room,51,40.43344,-3.7146
1928731,Entire home/apt,100,40.41154,-3.70803
1942059,Entire home/apt,75,40.41077,-3.70317
1947860,Private room,21,40.38789,-3.6491
1956372,Private room,45,40.42094,-3.70045
1972094,Private room,40,40.42094,-3.70141
1973442,Private room,46,40.41128,-3.70224
1978094,Entire home/apt,75,40.41197,-3.70245
1980372,Entire home/apt,80,40.41584,-3.70683
1990801,Entire home/apt,134,40.41497,-3.7014
1994074,Entire home/apt,38,40.42241,-3.70532
2010660,Entire home/apt,60,40.44733,-3.70123
2013236,Entire home/apt,70,40.41959,-3.70891
2024446,Entire home/apt,75,40.41627,-3.7098
2024643,Entire home/apt,85,40.41468,-3.70488
2052303,Entire home/apt,75,40.39798,-3.76535
2052361,Entire home/apt,75,40.41034,-3.70095
2052383,Entire home/apt,80,40.4313,-3.65535
2054398,Entire home/apt,65,40.46107,-3.70196
2062465,Entire home/apt,78,40.41811,-3.70353
2064076,Entire home/apt,55,40.42069,-3.70097
2064355,Entire home/apt,67,40.41976,-3.70146
2065647,Entire home/apt,82,40.42471,-3.7049
2068722,Entire home/apt,97,40.41976,-3.70146
2068792,Entire home/apt,76,40.41976,-3.70146
2069026,Entire home/apt,86,40.41976,-3.70146
2070887,Entire home/apt,81,40.42073,-3.70458
2079509,Entire home/apt,134,40.42324,-3.70649
2087574,Private room,25,40.40756,-3.70568
2090860,Entire home/apt,50,40.42539,-3.70225
2091363,Private room,28,40.41203,-3.72582
2091802,Private room,41,40.40948,-3.69958
2093147,Private room,59,40.4162,-3.70428
2095069,Entire home/apt,60,40.4162,-3.70428
2095159,Entire home/apt,51,40.4161,-3.70448
2096590,Entire home/apt,149,40.42328,-3.70655
2100370,Entire home/apt,161,40.4243,-3.70442
2101315,Entire home/apt,100,40.41976,-3.70146
2114493,Entire home/apt,132,40.41441,-3.70587
2114584,Entire home/apt,50,40.40926,-3.70559
2117115,Entire home/apt,45,40.42146,-3.69943
2143824,Shared room,24,40.41511,-3.70804
2143961,Shared room,19,40.41534,-3.70778
2144000,Shared room,27,40.41513,-3.70637
2144017,Shared room,25,40.41333,-3.70668
2157675,Entire home/apt,68,40.41531,-3.6733
2186049,Entire home/apt,172,40.46526,-3.65829
2188662,Entire home/apt,136,40.41584,-3.70683
2190649,Private room,45,40.42761,-3.69428
2192321,Entire home/apt,19,40.38953,-3.71413
2207832,Entire home/apt,52,40.43122,-3.71432
2207960,Private room,58,40.4032,-3.69777
2222916,Private room,30,40.42522,-3.70378
2224238,Private room,26,40.47054,-3.68104
2239216,Private room,25,40.44317,-3.67298
2247751,Entire home/apt,126,40.41536,-3.70881
2281129,Entire home/apt,58,40.40974,-3.7102
2289744,Entire home/apt,41,40.40986,-3.69752
2299045,Entire home/apt,72,40.42506,-3.70752
2301761,Entire home/apt,49,40.44026,-3.67281
2302853,Entire home/apt,68,40.42018,-3.70465
2310368,Entire home/apt,75,40.44293,-3.67068
2319136,Entire home/apt,144,40.40926,-3.67569
2325516,Entire home/apt,58,40.39877,-3.69426
2325805,Entire home/apt,70,40.40938,-3.70282
2335410,Entire home/apt,50,40.41004,-3.71064
2338390,Entire home/apt,31,40.41012,-3.69828
2342966,Private room,31,40.42617,-3.64297
2343687,Entire home/apt,200,40.42312,-3.69761
2346257,Entire home/apt,83,40.41941,-3.70102
2355344,Entire home/apt,38,40.41187,-3.69662
2362731,Private room,20,40.42781,-3.61522
2364463,Entire home/apt,45,40.40672,-3.69915
2380554,Entire home/apt,94,40.41712,-3.67553
2387880,Entire home/apt,75,40.41697,-3.70505
2393322,Entire home/apt,70,40.40846,-3.73169
2416770,Entire home/apt,80,40.41464,-3.70134
2429054,Private room,25,40.39918,-3.66577
2451913,Entire home/apt,110,40.41145,-3.6979
2452815,Entire home/apt,80,40.41677,-3.70241
2471370,Entire home/apt,47,40.42057,-3.70579
2472459,Entire home/apt,75,40.42562,-3.69878
2482267,Entire home/apt,78,40.4269,-3.71367
2484622,Entire home/apt,64,40.41119,-3.70075
2487986,Private room,30,40.40558,-3.69366
2488934,Entire home/apt,66,40.42545,-3.70078
2492405,Entire home/apt,40,40.41489,-3.71794
2500666,Entire home/apt,100,40.42498,-3.70893
2503991,Entire home/apt,100,40.4124,-3.71344
2520674,Entire home/apt,70,40.42409,-3.6671
2520679,Entire home/apt,70,40.42264,-3.6667
2549655,Private room,25,40.42809,-3.70396
2551191,Entire home/apt,76,40.46969,-3.69092
2551440,Private room,26,40.41142,-3.70903
2583917,Entire home/apt,90,40.42779,-3.70244
2587493,Entire home/apt,136,40.43981,-3.68089
2587755,Private room,100,40.43604,-3.70037
2589141,Private room,20,40.41106,-3.71315
2604787,Entire home/apt,70,40.40819,-3.69989
2606926,Entire home/apt,90,40.42849,-3.70446
2622638,Entire home/apt,75,40.43757,-3.71334
2622839,Entire home/apt,78,40.4204,-3.69744
2624314,Entire home/apt,106,40.42139,-3.70354
2630840,Entire home/apt,67,40.41186,-3.71354
2632012,Private room,23,40.4282,-3.704
2635535,Private room,25,40.41029,-3.69903
2641385,Private room,19,40.47055,-3.69137
2650925,Entire home/apt,58,40.41661,-3.70548
2652829,Entire home/apt,62,40.41648,-3.70482
2658189,Private room,65,40.4346,-3.69136
2673231,Entire home/apt,60,40.43068,-3.7008
2673648,Entire home/apt,65,40.43951,-3.6993
2684726,Entire home/apt,67,40.4116,-3.69666
2684767,Entire home/apt,78,40.412,-3.69681
2686592,Private room,20,40.42755,-3.70255
2698131,Entire home/apt,79,40.42333,-3.69957
2704499,Entire home/apt,95,40.40884,-3.69802
2706194,Entire home/apt,72,40.40805,-3.70113
2707743,Entire home/apt,36,40.42483,-3.70843
2714802,Entire home/apt,96,40.41134,-3.70203
2731786,Private room,19,40.41143,-3.70912
2731796,Entire home/apt,40,40.42625,-3.70428
2736479,Entire home/apt,55,40.40775,-3.7059
2740930,Entire home/apt,55,40.42009,-3.69636
2744523,Entire home/apt,55,40.40395,-3.69327
2754123,Entire home/apt,575,40.42242,-3.69323
2761815,Entire home/apt,59,40.42198,-3.70901
2794232,Private room,35,40.42705,-3.70162
2797087,Private room,40,40.41072,-3.69903
2820486,Private room,18,40.40441,-3.70095
2846776,Entire home/apt,61,40.41368,-3.70963
2847041,Private room,46,40.4128,-3.69456
2855904,Entire home/apt,56,40.43038,-3.67337
2862015,Private room,41,40.42333,-3.7066
2873841,Private room,36,40.56274,-3.86391
2886007,Private room,60,40.48909,-3.72331
2892153,Entire home/apt,123,40.4485,-3.69919
2895896,Entire home/apt,95,40.41047,-3.7089
2900380,Entire home/apt,34,40.42355,-3.70271
2907259,Entire home/apt,277,40.42636,-3.70458
2917180,Entire home/apt,57,40.40477,-3.69128
2917257,Entire home/apt,91,40.40546,-3.6901
2926676,Private room,17,40.46919,-3.7249
2943509,Entire home/apt,84,40.42484,-3.70708
2943575,Entire home/apt,75,40.42321,-3.70572
2953843,Entire home/apt,104,40.41568,-3.69931
2954743,Entire home/apt,90,40.42787,-3.69966
2963086,Entire home/apt,57,40.41559,-3.70314
2963811,Private room,25,40.42186,-3.71223
2964048,Entire home/apt,51,40.41559,-3.70314
2965741,Private room,35,40.40549,-3.68245
2973271,Entire home/apt,90,40.41339,-3.70448
2982617,Entire home/apt,184,40.4229,-3.70029
2984815,Entire home/apt,68,40.43681,-3.67533
2984936,Entire home/apt,22,40.40663,-3.69844
3011110,Shared room,24,40.41311,-3.70621
3012570,Entire home/apt,120,40.42314,-3.70683
3012762,Entire home/apt,118,40.42325,-3.7057
3018510,Entire home/apt,70,40.41156,-3.72714
3025668,Entire home/apt,116,40.42652,-3.67776
3026471,Entire home/apt,96,40.41712,-3.67694
3028371,Private room,20,40.41116,-3.69885
3037882,Private room,65,40.45367,-3.71058
3040893,Private room,20,40.43471,-3.67388
3042518,Entire home/apt,49,40.41387,-3.70783
3045724,Entire home/apt,139,40.42239,-3.70626
3046083,Entire home/apt,94,40.42239,-3.70626
3046143,Entire home/apt,84,40.42239,-3.70626
3046213,Entire home/apt,74,40.42239,-3.70626
3046856,Entire home/apt,165,40.42239,-3.70626
3046879,Entire home/apt,305,40.42239,-3.70626
3047780,Entire home/apt,99,40.42306,-3.7052
3048220,Entire home/apt,60,40.39418,-3.69561
3056943,Entire home/apt,120,40.42085,-3.70106
3058834,Private room,22,40.42529,-3.70588
3066366,Entire home/apt,53,40.41172,-3.69552
3082182,Entire home/apt,86,40.41224,-3.7135
3093756,Entire home/apt,27,40.40765,-3.70174
3097328,Entire home/apt,70,40.40718,-3.70706
3107033,Entire home/apt,90,40.48025,-3.68282
3113226,Entire home/apt,60,40.40921,-3.71146
3133958,Private room,16,40.42469,-3.70249
3143400,Private room,35,40.42042,-3.70094
3143872,Private room,28,40.42729,-3.7148
3146468,Private room,26,40.42074,-3.7007
3150635,Entire home/apt,95,40.422,-3.70498
3166047,Entire home/apt,59,40.41026,-3.70907
3187973,Entire home/apt,48,40.42089,-3.70539
3196382,Private room,45,40.457,-3.71174
3197869,Entire home/apt,78,40.44739,-3.71322
3200663,Entire home/apt,46,40.45464,-3.71235
3203539,Entire home/apt,90,40.42226,-3.70631
3203777,Entire home/apt,80,40.42924,-3.70837
3211626,Entire home/apt,150,40.40957,-3.69389
3212027,Entire home/apt,80,40.41097,-3.69872
3222534,Private room,46,40.42847,-3.70693
3222550,Entire home/apt,49,40.41163,-3.69629
3222779,Entire home/apt,102,40.4267,-3.70226
3223429,Entire home/apt,48,40.42206,-3.71041
3224985,Entire home/apt,30,40.41163,-3.69629
3254399,Entire home/apt,43,40.41076,-3.70224
3254586,Private room,12,40.45317,-3.70383
3255468,Entire home/apt,139,40.41196,-3.69778
3277613,Entire home/apt,65,40.42204,-3.70694
3284565,Entire home/apt,48,40.41144,-3.69844
3285747,Entire home/apt,38,40.42056,-3.70708
3294964,Entire home/apt,135,40.41673,-3.70458
3297333,Private room,28,40.43076,-3.72025
3300064,Entire home/apt,58,40.40907,-3.70587
3306584,Entire home/apt,99,40.41995,-3.7005
3312444,Private room,52,40.41675,-3.71023
3318664,Entire home/apt,101,40.41721,-3.70597
3322399,Entire home/apt,55,40.41228,-3.70417
3323284,Private room,51,40.41029,-3.69913
3338631,Private room,26,40.39904,-3.69987
3341990,Entire home/apt,115,40.4267,-3.70453
3351904,Entire home/apt,70,40.42464,-3.71255
3356511,Private room,21,40.3983,-3.69457
3357339,Entire home/apt,112,40.41509,-3.7064
3360988,Private room,39,40.39972,-3.69364
3362113,Shared room,18,40.43043,-3.70333
3368882,Private room,40,40.40733,-3.70071
3368885,Private room,20,40.40447,-3.67834
3382630,Private room,30,40.40772,-3.70045
3384607,Entire home/apt,33,40.42392,-3.69891
3385580,Entire home/apt,51,40.41313,-3.71523
3386099,Entire home/apt,46,40.41117,-3.70838
3389625,Entire home/apt,80,40.40945,-3.70965
3392806,Entire home/apt,70,40.43172,-3.70315
3397465,Entire home/apt,61,40.42162,-3.70186
3419248,Entire home/apt,85,40.41227,-3.71243
3423709,Entire home/apt,71,40.42423,-3.70664
3425435,Private room,45,40.41199,-3.70387
3428310,Entire home/apt,49,40.40846,-3.69586
3428746,Entire home/apt,160,40.42729,-3.70222
3439591,Entire home/apt,79,40.41282,-3.69768
3442922,Entire home/apt,110,40.41578,-3.7092
3446903,Private room,14,40.38922,-3.74073
3451661,Private room,35,40.43552,-3.70348
3456354,Private room,40,40.45245,-3.66019
3457207,Entire home/apt,52,40.41449,-3.69607
3467177,Entire home/apt,41,40.40092,-3.67068
3471462,Entire home/apt,100,40.41027,-3.72447
3477490,Entire home/apt,50,40.42865,-3.67613
3498203,Entire home/apt,80,40.40781,-3.71392
3512657,Private room,17,40.41176,-3.69733
3513150,Private room,45,40.43378,-3.70631
3515284,Entire home/apt,148,40.50385,-3.6669
3515468,Private room,34,40.42389,-3.69951
3516746,Entire home/apt,33,40.42614,-3.69276
3517921,Entire home/apt,100,40.4219,-3.70332
3528999,Private room,31,40.42195,-3.71159
3529153,Private room,28,40.42204,-3.71152
3531042,Private room,45,40.41934,-3.70398
3531547,Entire home/apt,60,40.42678,-3.67212
3532218,Private room,35,40.40097,-3.70109
3534696,Entire home/apt,89,40.42539,-3.68181
3548487,Private room,39,40.41179,-3.72058
3549046,Private room,20,40.40092,-3.69525
3550820,Private room,24,40.41352,-3.70035
3552414,Entire home/apt,50,40.47196,-3.68466
3567597,Entire home/apt,46,40.41517,-3.70028
3580425,Entire home/apt,68,40.42279,-3.70295
3582407,Private room,20,40.44832,-3.67175
3584830,Entire home/apt,74,40.41472,-3.70559
3586833,Private room,21,40.42813,-3.64537
3588117,Private room,29,40.40738,-3.69719
3589141,Entire home/apt,66,40.40755,-3.67771
3590226,Entire home/apt,57,40.42055,-3.71116
3591352,Private room,28,40.40254,-3.70196
3592556,Private room,45,40.42824,-3.69672
3593682,Private room,86,40.44816,-3.69085
3598873,Entire home/apt,189,40.42854,-3.69117
3599402,Private room,20,40.41359,-3.71837
3604139,Entire home/apt,70,40.4254,-3.70403
3606978,Private room,25,40.43522,-3.70179
3610905,Entire home/apt,71,40.42845,-3.7037
3613370,Entire home/apt,60,40.4241,-3.68986
3613705,Entire home/apt,79,40.42248,-3.7052
3624593,Private room,45,40.42847,-3.69451
3624775,Private room,40,40.42874,-3.65161
3632796,Private room,22,40.41629,-3.69605
3641547,Entire home/apt,500,40.40863,-3.70078
3643923,Private room,40,40.43092,-3.67853
3648528,Private room,60,40.42864,-3.69435
3648849,Private room,45,40.4267,-3.69469
3649211,Private room,45,40.42688,-3.69645
3649354,Private room,45,40.42682,-3.69491
3653355,Entire home/apt,31,40.40945,-3.69922
3654455,Entire home/apt,115,40.43727,-3.67535
3654742,Entire home/apt,300,40.41507,-3.70511
3658727,Entire home/apt,59,40.44874,-3.71741
3670488,Private room,70,40.41937,-3.70851
3677219,Private room,20,40.42788,-3.73394
3680191,Private room,27,40.38897,-3.71511
3680650,Entire home/apt,79,40.40806,-3.68332
3681753,Entire home/apt,145,40.41681,-3.70665
3681786,Entire home/apt,108,40.4149,-3.70699
3686364,Private room,20,40.37751,-3.73402
3691867,Entire home/apt,100,40.41655,-3.70331
3694540,Private room,30,40.40698,-3.67671
3706729,Entire home/apt,69,40.42252,-3.70543
3712285,Entire home/apt,70,40.411,-3.70328
3717049,Private room,29,40.41757,-3.69808
3722238,Entire home/apt,50,40.4716,-3.67378
3727205,Entire home/apt,48,40.42126,-3.70305
3727225,Entire home/apt,45,40.4112,-3.70597
3727285,Private room,20,40.40722,-3.70969
3731234,Private room,40,40.40219,-3.68098
3733819,Entire home/apt,102,40.41804,-3.67748
3735410,Entire home/apt,103,40.41831,-3.67756
3737504,Entire home/apt,84,40.41245,-3.70542
3738662,Entire home/apt,125,40.42135,-3.6999
3742728,Entire home/apt,50,40.41246,-3.70757
3744628,Private room,45,40.42881,-3.69533
3745044,Private room,45,40.42842,-3.69474
3745053,Private room,45,40.42883,-3.69649
3746770,Entire home/apt,63,40.40906,-3.7132
3755204,Entire home/apt,64,40.44986,-3.70871
3756051,Private room,38,40.42231,-3.67136
3759217,Entire home/apt,50,40.47266,-3.68533
3762974,Entire home/apt,95,40.42981,-3.6934
3763336,Entire home/apt,136,40.42512,-3.69743
3763652,Entire home/apt,32,40.42467,-3.70226
3764496,Entire home/apt,71,40.42902,-3.68073
3772268,Entire home/apt,85,40.42315,-3.70104
3776849,Private room,38,40.41021,-3.69713
3778195,Shared room,27,40.41527,-3.70613
3782713,Private room,20,40.42349,-3.70634
3788255,Private room,30,40.4088,-3.70582
3816076,Private room,26,40.43857,-3.61918
3819043,Entire home/apt,58,40.40959,-3.71687
3819941,Entire home/apt,42,40.41255,-3.70337
3824546,Private room,50,40.42865,-3.67613
3825317,Entire home/apt,70,40.43218,-3.67414
3826572,Entire home/apt,79,40.43493,-3.70369
3833696,Private room,23,40.40157,-3.64472
3841991,Entire home/apt,85,40.42434,-3.69877
3849729,Entire home/apt,111,40.4158,-3.70119
3853827,Entire home/apt,155,40.41497,-3.7014
3855338,Private room,39,40.43382,-3.70519
3857504,Entire home/apt,35,40.42282,-3.71048
3858506,Private room,35,40.42284,-3.7106
3873147,Entire home/apt,100,40.43298,-3.67158
3885520,Entire home/apt,44,40.4149,-3.70267
3895070,Entire home/apt,68,40.40825,-3.70474
3897893,Entire home/apt,75,40.41617,-3.67808
3901968,Private room,22,40.4162,-3.67379
3908928,Entire home/apt,63,40.41235,-3.69556
3909843,Private room,15,40.47464,-3.65269
3920883,Entire home/apt,80,40.43123,-3.66658
3938824,Entire home/apt,69,40.44141,-3.67475
3944509,Private room,55,40.44597,-3.63157
3947911,Entire home/apt,110,40.42895,-3.67366
3950979,Entire home/apt,575,40.41524,-3.70467
3973113,Entire home/apt,63,40.4111,-3.7134
3985609,Entire home/apt,52,40.41991,-3.70155
4000081,Private room,12,40.37867,-3.6256
4000092,Private room,12,40.38168,-3.6209
4001706,Entire home/apt,95,40.42198,-3.68995
4015119,Private room,50,40.42463,-3.70584
4015137,Private room,73,40.42494,-3.70768
4015291,Private room,55,40.42593,-3.70554
4018362,Private room,28,40.39594,-3.6973
4026924,Entire home/apt,65,40.42247,-3.70991
4036586,Private room,30,40.42184,-3.71134
4038339,Private room,35,40.45564,-3.70469
4055217,Entire home/apt,116,40.42455,-3.70224
4067702,Entire home/apt,161,40.41137,-3.70465
4068034,Private room,48,40.43783,-3.7037
4075286,Private room,24,40.40875,-3.71018
4082994,Private room,56,40.39896,-3.69973
4083002,Private room,27,40.39894,-3.69999
4087837,Entire home/apt,68,40.47076,-3.69773
4089145,Private room,36,40.47786,-3.66176
4096947,Entire home/apt,50,40.40716,-3.70522
4109879,Entire home/apt,99,40.41572,-3.70741
4110229,Entire home/apt,62,40.41232,-3.70005
4114571,Entire home/apt,114,40.41056,-3.69826
4116013,Entire home/apt,100,40.43278,-3.65313
4117328,Entire home/apt,78,40.41479,-3.70484
4117344,Entire home/apt,115,40.41671,-3.70412
4118892,Entire home/apt,90,40.41563,-3.70866
4131994,Private room,22,40.47764,-3.66607
4132363,Entire home/apt,47,40.44308,-3.69777
4135905,Private room,35,40.40247,-3.69918
4153513,Shared room,39,40.41269,-3.70516
4154794,Entire home/apt,125,40.42284,-3.6761
4155781,Entire home/apt,33,40.38867,-3.6661
4160649,Entire home/apt,58,40.42267,-3.70809
4161286,Private room,54,40.41614,-3.67528
4162483,Private room,38,40.44805,-3.60888
4176704,Entire home/apt,45,40.41058,-3.70217
4176994,Entire home/apt,40,40.41058,-3.70217
4181790,Entire home/apt,76,40.43715,-3.63231
4182457,Entire home/apt,100,40.42736,-3.72925
4189593,Entire home/apt,44,40.41174,-3.69496
4189810,Private room,15,40.46718,-3.7208
4193005,Entire home/apt,80,40.41088,-3.705
4202733,Entire home/apt,186,40.43805,-3.67307
4216775,Private room,45,40.41078,-3.71478
4230273,Entire home/apt,137,40.41254,-3.71305
4232982,Entire home/apt,80,40.40685,-3.70606
4241259,Entire home/apt,70,40.41026,-3.70517
4263173,Private room,30,40.42846,-3.7194
4265459,Private room,35,40.40454,-3.70463
4265472,Private room,35,40.40454,-3.70463
4266974,Entire home/apt,97,40.43097,-3.68671
4276735,Entire home/apt,186,40.40598,-3.69967
4290526,Private room,48,40.45446,-3.66849
4295344,Entire home/apt,42,40.41295,-3.69828
4300491,Private room,22,40.34322,-3.68351
4302977,Entire home/apt,53,40.41898,-3.70101
4309709,Entire home/apt,9,40.41267,-3.7051
4309902,Entire home/apt,95,40.41403,-3.70226
4309941,Private room,55,40.41428,-3.69806
4315001,Private room,29,40.40452,-3.68307
4316495,Entire home/apt,43,40.41347,-3.70888
4327320,Private room,53,40.42378,-3.70248
4327734,Private room,59,40.42498,-3.70997
4337324,Private room,31,40.43033,-3.70065
4338303,Entire home/apt,94,40.42639,-3.66674
